id,C1,C2
Peptoniphilus rhinitidis,Unknown,Unknown
Leptotrichia sp.,937.6,Infinity
(f)Leptotrichiaceae sp.,440,4400
Aureimonas sp.,Unknown,Unknown
Devosia insulae,0,Infinity
(f)Phyllobacteriaceae sp.,0,Infinity
Acidiphilium sp.,0,Infinity
Comamonas sp.,11184.4,Infinity
Ottowia sp.,1085,Infinity
Neisseria flavescens,0,Infinity
Arcobacter sp.,1784,Infinity
Campylobacter sp.,9470,94700
Rickettsiella grylli,0,Infinity
Psychrobacter fulvigenes,Unknown,Unknown
Pseudomonas monteilii,Unknown,Unknown
Mycoplasma canis,346,3460
Mycoplasma cynos,504.666666666667,5046.66666666667
Ureaplasma sp.,89.5,895
(p)Verrucomicrobia sp.,0,Infinity
(f)Acidothermaceae sp.,0,0
Corynebacterium amycolatum,153.333333333333,1533.33333333333
Corynebacterium aurimucosum,0,0
Corynebacterium casei,0,0
Corynebacterium felinum,9536.66666666667,Infinity
Corynebacterium segmentosum,3080,Infinity
Corynebacterium simulans,76,760
Mycobacterium sp.,0,Infinity
(f)Nocardiaceae sp.,2440,Infinity
Brevibacterium mcbrellneri,Unknown,Unknown
Dermacoccus nishinomiyaensis,Unknown,Unknown
Tetrasphaera japonica,Unknown,Unknown
Arthrobacter oryzae-pascens,0,Infinity
Rothia kristinae,0,Infinity
(c)Actinobacteria sp.,22405,224050
Marmoricola sp.,Unknown,Unknown
Nocardioides marinquilinus,Unknown,Unknown
Nocardioides zeae,Unknown,Unknown
Propioniciclava sp.,11525,Infinity
(o)Pseudonocardiales sp.,2356.66666666667,Infinity
Actinomycetospora sp.,7933.33333333333,Infinity
Pseudonocardia sp.,1682.5,Infinity
Bacteroides sp.,16730,Infinity
Bacteroides vulgatus,157.142857142857,1571.42857142857
Pedobacter agri,0,Infinity
Castanea sp.,0,Infinity
Bacillus hackensackii,Unknown,Unknown
Geobacillus thermodenitrificans,0,Infinity
Chryseomicrobium aureum,0,Infinity
Staphylococcus pettenkoferi,132.833333333333,1328.33333333333
Atopostipes sp.,740,Infinity
Streptococcus sp.,15050,Infinity
Streptococcus gordonii,2075,Infinity
Streptococcus oralis,5452.5,Infinity
Streptococcus sanguinis,2427.5,Infinity
Fastidiosipila sp.,Unknown,Unknown
Peptoniphilus coxii,0,0
(f)Planctomycetaceae sp.,5526.66666666667,Infinity
Phenylobacterium aquaticum-conjunctum,0,Infinity
Methylorosula sp.,Unknown,Unknown
Methylobacterium haplocladii,0,Infinity
Methylobacterium oryzae-phyllosphaerae,Unknown,Unknown
*Halyseosphaera sp.,0,Infinity
Altererythrobacter sp.,30640,Infinity
(f)Sphingomonadaceae suberifaciens-subterraneum,0,Infinity
Sphingomonas hunanensis,0,Infinity
Conchiformibius sp.,385133,Infinity
Haemophilus haemoglobinophilus,537.666666666667,5376.66666666667
(f)Spirochaetaceae sp.,1423,Infinity
Treponema sp.,2028.5,Infinity
*Saccharimonas sp.,2383.33333333333,Infinity
Iamia sp.,Unknown,Unknown
Corynebacterium pseudogenitalium,0,Infinity
Mycolicibacterium madagascariense,Unknown,Unknown
Mycolicibacterium rhodesiae,0,Infinity
Jatrophihabitans fulvus,Unknown,Unknown
(f)Frankiaceae sp.,4026.66666666667,Infinity
Modestobacter sp.,36950,Infinity
(o)Geodermatophilales sp.,Unknown,Unknown
Brevibacterium ravenspurgense,0,0
Dermabacter hominis-vaginalis,0,0
Aquipuribacter sp.,Unknown,Unknown
Intrasporangium chromatireducens,0,Infinity
