# Constructed from biom file
#OTU ID	Mi000471	Mi000154	Mi000991	Mi000941	Mi000546	Mi000549	Mi000025	Mi000796	Mi000534	Mi000126	Mi000128	Mi000129	42639	42809	Mi000831	Mi000397	Mi000399	Mi000798	Mi000127	Mi000896	Mi000675	Mi000799	Mi000122	Mi000966	Mi000968	Mi000107	Mi000145	Mi000895	Mi000901	Mi000904	mi000894	mi000932	mi000104	mi000023	mi000065	mi000441	Mi000420	Mi000547	Mi000061	Mi000876	Mi000584	Mi000064	Mi000062	Mi000487	Mi000483.1736	Mi000484.1736	Mi000486	Mi000520	Mi000482	Mi000481	Mi000485	Mi000499	Mi000539	Mi000931	Mi000508.383253	Mi000491	Mi000034	Mi000878	Mi000035	Mi000877	Mi000491.2	Mi000672	MI800743	MI800319	Mi000569	MI801584	MI801345	MI801155	MI801427	MI801412	Mi000456	Mi000095	Mi000457	MI801601	MI801038	MI800730	Mi000036	MI800856	MI801418	MI000524	MI801527	Mi000221	MI800869	MI801473	MI801016	MI800772	MI801030	Mi000096	Mi000099	MI800696	MI801819	MI800584	Mi000582	Mi000098	Mi000100	Mi000460	MI801144	MI800502	MI801478	mi801172	mi801732	Mi000815	MI800546	MI801705	Mi000583	Mi000576	MI801102	MI801059	MI801855	Mi800664	Mi801844	Mi800776	Mi800750	MI800701	in1111.65	in1111.66	in1111.67	in1111.68	in1111.69	in1111.70	in1080.1	in1080.2	MI801003	MI801049	in577.126	in577.132	Mi800693	MI801895	MI801923	MI000866	in966.10	in966.11	in966.12	in966.13	in966.14	in966.15	in966.16	in966.17	in966.18	in966.19	in966.1	in966.20	in966.21	in966.22	in966.23	in966.24	in966.25	in966.26	in966.27	in966.28	in966.29	in966.2	in966.30	in966.31	in966.32	in966.33	in966.3	in966.4	in966.5	in1046.15	in966.6	in1046.16	in1046.17	in1046.18	in1046.19	in1046.20	in1046.21	in1046.22	in1046.23	in1046.24	in966.7	in966.8	in966.9	MI1800426	MI801400	MI801152	Mi000191	MI801772	MI000436	MI000882	MI000270	MI000869	MI801428	MI800605	MI800681	MI800680	MI800616	MI801121	MI801746	MI800742	925	1214	1113	811	289	Mi000867	Mi801103	MI000179	MI800823	MI801218	Mi800524	44164	Mi800282	Mi800993	Mi800335	Mi800194	Mi000210	Mi800013	Mi000180	Mi000552	Mi800034	Mi800134	MI1U8539	MI800210	MI800102	MI800101	Mi801294	1486	1253	1201	54754	1437	MI000560	Mi000439	MI800642	MI800314	Mi800218	Mi000356	Mi000358	Mi000556	Mi000178	44056	Mi801222	Mi000359	MI000357	Mi000360	Mi800146	Mi800117	Mi800573	Mi800019	MI801164	MI801242	MI801046	Mi800318	MI800037	MI800432	Mi000208	Mi000883	MI801687	MI801877	MI801930	MI801862	MI801796	MI801488	MI801208	MI800442	MI800787	MI800094	MI800221	MI800630	43974	MI1810717	Mi000093	Mi000092	Mi000094	Mi000091	Mi000233	MI801146	Mi000097	Mi000459	Mi000195	MI801892	in577.137	in577.138	in577.139	in577.140	in577.141	in577.142	in577.143	in577.144	in577.145	in577.146	in577.147	in577.148	in577.149	in577.150	in560.10	in560.14	in560.15	in560.19	in560.20	in560.24	in560.25	in560.29	in560.30	in560.34	in560.35	in560.39	in560.40	in560.44	in560.45	in560.49	in560.4	in560.50	in560.54	in560.55	in560.59	in560.5	in560.60	in560.64	in560.65	in560.69	in560.70	in560.74	in560.75	in560.79	in560.80	in560.84	in560.85	in560.89	in560.90	in560.9	MI801446	in560.104	in560.105	in560.109	in560.110	in560.94	in560.114	in560.115	in560.119	in560.120	in560.95	in560.124	in560.125	in560.129	in560.130	in560.134	in560.135	in560.139	in560.140	in560.144	in560.145	in560.149	in560.150	in560.154	in560.155	in560.159	in560.160	in560.99	in560.164	in560.165	in560.169	in560.170	in560.100	in560.174	in560.175	in560.179	in560.180	in560.184	in560.185	in577.101	in577.102	in577.103	in577.104	in577.105	in577.106	in577.107	in577.108	in577.109	in577.110	in577.111	in577.112	in577.113	in577.114	in577.115	in577.116	in577.117	in577.118	in577.119	in577.120	in577.121	in577.122	in577.123	in577.124	in577.125	in577.127	in577.128	in577.129	in577.130	in577.131	in577.133	in577.134	in577.135	in577.136	in560.199	in560.200	in560.204	in560.205	in560.209	in560.210	in560.214	in560.215	in560.219	in560.220	in560.224	in560.225	in560.189	in560.229	in560.230	in560.234	in560.235	in560.190	in560.239	in560.240	in560.244	in560.245	in560.249	in560.250	in560.254	in560.255	in560.259	in560.260	in560.264	in560.265	in560.269	in560.270	in560.274	in560.275	in560.194	in560.195	MI800472	MI801452	MI801585	Mi000184	Mi000183	Mi000185	Mi000362	Mi000361	Mi000365	Mi000363	Mi000181	Mi000924	Mi000923	Mi000925	MI801634	Mi000182	Mi000868	Mi000870	Mi000364	MI801582	MI800785	Mi800910	MI801193	MI800985	43647	44344	43732	Mi000316	Mi000318
None;Other;Other;Other;Other;Other;Other	0.185406698565	0.149314353853	0.00568407138136	0.0154380426204	0.0296645268171	0.0126489581253	0.0609933720645	0.0	0.00174344531617	0.0	0.0095860058309	0.00440646043958	0.00848102642166	0.0764381839692	0.0432767369243	0.0574700794788	0.0633205002511	0.0	0.00293822559839	0.00295555302944	0.0199929558498	0.0302498596294	0.00595133234783	0.00987422457458	0.0326227619847	0.00622587824323	0.0495744548674	0.0468108063244	0.116840132392	0.00885895817048	0.0122229127823	0.00735256311378	0.0219470833265	0.020406926232	0.0555127216654	0.0410679485514	0.0358671285918	0.0682376678134	0.0397000823473	0.075251465763	0.0804802227363	0.00581526764615	0.0747314204447	0.0109578414022	0.272548272358	0.134674266656	0.321727532424	0.0149961106344	0.407958906877	0.0744563721442	0.047950310559	0.0450793241326	0.0407136825875	0.00235899635428	0.10656887924	0.00018617856852	0.0	0.0351251840943	0.0138336123844	0.0321503131524	0.184012465455	0.0534944771905	0.194154628143	0.0418645482543	0.293116646058	0.0669453334204	0.146713923164	0.0788918576853	0.56355105261	0.428300495206	0.121538091033	0.0	0.0373497324717	0.00554810766216	0.0328133405056	0.122025472014	0.0166052812285	0.145471275543	0.172765673969	0.000569027400858	0.054235347049	0.256241828031	0.999288069544	0.116374325366	0.280852126155	0.00795157844766	0.268694086536	0.264936767105	0.0735432263941	0.000539847493083	0.0626513016084	0.160857421004	0.0719427823485	0.198872465416	0.798519987794	0.0	0.322368106947	0.0160355391145	0.105782215493	0.691235566407	0.584950613778	0.0549362418799	0.150528686117	0.0604357737369	0.0590608434583	0.00897516176164	0.128290786847	0.520080583972	0.099709853811	0.0571690068531	0.0	0.0253859569795	0.0158489873621	0.064771970414	0.0660472486315	0.0197273456295	0.117101988185	0.0880811737805	0.0	0.0	0.000873544093178	0.0126499658109	0.695166825154	0.0	0.0836432718808	0.074140625	0.0208674304419	0.071155638397	0.00026201753502	0.112600222391	0.13794673344	0.094359106751	0.00406072631628	0.150922610851	0.132164511215	0.0298178907344	0.0449467394128	0.154526109019	0.274693483951	0.0636513404223	0.281422924901	0.161299580966	0.0657537915565	0.39326136491	0.113151190372	0.150742442991	0.0678824169842	0.139426844285	0.0147463280473	0.070702321481	0.0287218764959	0.28076399689	0.0390438976739	0.0805146052477	0.0138937021518	0.0309886866699	0.187293729373	0.0724134940595	0.170713863643	0.0361829462472	0.0951561347431	0.0832330937362	0.0148346738159	0.0189869503371	0.0527731263003	0.0128578468707	0.0117393645665	0.140277211578	0.0147961452928	0.0432642217129	0.0427776339632	0.0708137079747	0.0388875978	0.00890073418485	0.0270770940751	0.0107308121908	0.0332693538068	0.010985296603	0.51153698054	0.921309696093	0.897779877185	0.68774622815	0.204001622279	0.0954436995796	0.250623885918	0.0979311961554	0.0499018702378	0.0185019558508	0.0588231182683	0.129196411345	0.0	0.01455902626	0.0125682478905	0.0193661329735	0.0	0.0877603059924	0.0583473216752	0.0692345943465	0.0	0.02190622598	0.000572618427902	0.0773283296648	0.000420187683832	0.213900414938	0.0252891199955	0.0233002060356	0.148885350318	0.0424510460008	0.00824087648227	0.0795499692997	0.0112508403528	0.0313748653626	0.03125	0.0023347925787	0.0805975049245	0.038498755875	0.0186216305911	0.0047000211501	0.00653446932569	0.0101543227583	0.00852584052952	0.0	0.00392396753402	0.0	0.118468498	0.0485552183665	0.0849539832591	0.0576426875839	0.0294196309174	0.0810307192674	0.0992166474433	0.032007622543	0.00811155847982	0.0347359597653	0.101763295246	0.00661780791949	0.0	0.0320524687277	0.0597609561753	0.174462425183	0.0135820531578	0.0068294269321	0.012413625894	0.00985899346555	0.0198391679106	0.417863227063	0.0715011497941	0.0223189683677	0.0794789503493	0.0068547744301	0.126573530138	0.0853569694026	0.0314347559203	0.0618968844775	0.00552791597568	0.01133400927	0.00713161063258	0.00529206859593	0.0173525848803	0.0764924273676	0.0111804571735	0.00140938195991	0.0	0.0430665270772	0.242448278141	0.465861806247	0.166366788081	0.128898647637	0.190494322431	0.0141599079204	0.182985915493	0.410718577265	0.0352653631285	0.0889519838988	0.0191491034917	0.075034106412	0.0383204706961	0.338236526695	0.175287158677	0.323107024066	0.420249485285	0.305945979939	0.332323721832	0.204801851316	0.0810358298917	0.0567856005097	0.151412654198	0.109765676136	0.0631909278939	0.197913880717	0.0753637014071	0.0396231457971	0.0250642673522	0.0492555028054	0.0376921457149	0.161893456002	0.0927393167944	0.0836503882837	0.0	0.150419567934	0.154955053716	0.0107847636531	0.0162251136542	0.0413795700139	0.037501464901	0.0468492019813	0.315328361451	0.0358937909326	0.20962407416	0.0654037723524	0.0727431712192	0.130544797315	0.162397984129	0.11568832254	0.0612147947065	0.141755552477	0.0725093881157	0.102257562278	0.0141588296761	0.0574398731389	0.0138076293003	0.0181387077653	0.123826675398	0.0097050062458	0.0251720391163	0.186525712238	0.115278760714	0.790326331292	0.215707369554	0.125536891346	0.180829152363	0.0642806805598	0.0613795995387	0.0327364297706	0.181571180962	0.0106857177749	0.0100046533271	0.197850070721	0.184441896024	0.264315304503	0.0684888138455	0.00219080687831	0.0384395159751	0.0204982655314	0.0261499860608	0.274835177115	0.18273438536	0.0354803712782	0.0443721342997	0.056897627965	0.0816566063045	0.0707455203788	0.0155203895313	0.062307333022	0.0372495290289	0.806479481641	0.191563685535	0.00565616472339	0.0736283907812	0.277229333912	0.130637488107	0.044555415495	0.0219919972704	0.00919778699862	0.0776302349336	0.120146248901	0.118794514723	0.0575556608243	0.193652885302	0.145891783567	0.0837165603521	0.0793288376785	0.0763528106941	0.0269754117928	0.230816264139	0.020116247389	0.0	0.0925827107791	0.00858914033908	0.0492752084108	0.16934639315	0.162233943067	0.180045763721	0.0521996808753	0.310851202079	0.0488200225281	0.0356786427146	0.0276172710314	0.00472930366634	0.0306000681896	0.087882252072	0.0434313137373	0.208172888016	0.202553658871	0.13758079409	0.00791316901032	0.0	0.00316402997502	0.00344334957324	0.0229680966837	0.0196676680436	0.0225042599448	0.0658789359034	0.0853151010702	0.0946116754834	0.0522081759974	0.0956564986737	0.0605597316006	0.167804094741	0.115929549902	0.0159229208925	0.0	0.122900612527	0.119760710151	0.0	0.375703225088	0.24717037037	0.202184336708	0.0	0.0235115935235	0.0460218408736	0.0330708661417	0.0301186720745	0.0745147150908	0.0292036459583	0.053605861936	0.0996356932801	0.0878172146159	0.117196321987	0.0315298507463	0.115603977771	0.0	0.0202350660366	0.0646834724812	0.00957812385757	0.00977015029423	0.0110368864362	0.0234901930382	0.0133392618942	0.0506330570902	0.0170982585942	0.0325604341391	0.0317588086788	0.0109892054504	0.0227507222452	0.101173504607	0.0268512877319	0.012454707204	0.529644715999	0.00513335134509	0.059413714884	0.0173358827279	0.0	0.0152901044497	0.0356891454315	0.0704053770216	0.00721774638561	0.0	0.00895094880057	0.0110097166291
k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__NA;s__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112401115474	0.00228956612011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127203566608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000786180226505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000810995390131	0.000910138085013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00306186609803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00134970022448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00050461361015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060834167932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00238663484487	0.017004858531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__NA;f__NA;g__NA;s__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000129094723253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00367647058824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Acrospermales;f__NA;g__NA;s__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00528169014085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
