# Constructed from biom file
#OTU ID	Mi000022	Mi000993	Mi000346	Mi000347	Mi000863	Mi000862	Mi000706	Mi000992	Mi000837	Mi000939	Mi000074	Mi000075	Mi000531	Mi000533	Mi000130	Mi000474	Mi000473	Mi000073	Mi000398	Mi000304	Mi000305	42983	Mi000121	Mi000301	40818	40543	Mi000303	Mi000967	Mi000106	Mi000108	Mi000109	Mi000903	Mi000905	Mi31367	Mi18087	Mi000787	Mi000790	mi000101	mi000103	mi000105	mi000024	mi000063	Mi000445	Mi000548	Mi000167.19224A	Mi000518	Mi000038	Mi000496	Mi000537	Mi000934	Mi000488	Mi000553	Mi000552	MI800621	MI801232	MI800554	Mi000235	MI800389	MI800517	MI801040	Mi000056	MI800770	MI800812	MI801911	MI800475	MI800980.Allie	MI800929	MI801027	MI800609	Mi000585	MI801624	Mi000581	MI801815	mi801920	MI800950	MI801219	MI800635	MI801884	Mi801392	70784	MI801598	Mi800839	MI800612	MI801300	in1111.23	in1111.24	in1111.32	in1111.3	in1111.50	in1111.51	in1111.52	in1111.53	in1111.54	in1111.55	in1111.56	in1111.57	in1111.58	in1111.59	in1111.60	in1111.61	in1111.62	in1111.63	in1111.64	in1080.3	in560.38	in560.3	in560.43	in560.203	in560.188	in560.253	MI800603	in697.10	in697.11	in697.12	in697.13	in697.14	in697.15	in697.16	in697.17	in697.18	in697.19	in697.1	in697.20	in697.21	in697.22	in697.23	in697.24	in697.25	in697.26	in697.27	in697.28	in697.29	in697.2	in697.30	in697.31	in697.32	in697.33	in697.34	in697.35	in697.36	in697.37	in697.38	in697.39	in697.3	in697.40	in697.41	in697.42	in697.43	in697.44	in697.45	in697.46	in697.47	in697.48	in697.49	in697.4	in697.50	in697.5	in697.6	in697.7	in697.8	in697.9	in966.34	in966.35	in966.36	in966.37	in966.38	in966.39	in966.40	in966.41	in966.42	in966.43	in966.44	in966.45	in966.46	in966.47	in966.48	in966.49	in966.50	in966.51	in966.52	in966.53	in966.54	in1046.1	in1046.2	in1046.3	in1046.4	in1046.5	in1046.6	in1046.7	in1046.8	in1046.9	in1046.10	in1046.11	in1046.12	in1046.13	in1046.14	MI1801684	MI801423	MI801797	MI801894	MI801106	MI800897	MI801086	MI801455	MI801578	MI800592	MI800585	MI800934	MI801940	MI801011	Mi800944	Mi800080	Mi801257	MI801688	Mi800205	Mi800169	Mi800206	Mi800439	MI800979	Mi801556	Mi00848081	Mi800058	Mi000558	Mi000559	MI800006	Mi000557	Mi800346	MI800057	MI800121	Mi801032	MI800078	Mi000176	Mi1810656	MI800990	MI801715	Mi000632	Mi000631	Mi801680	MI1810771	43777	43620	Mi1810491	Mi1810564	Mi1810746	Mi000517	Mi000125	40412	30375	31545	30325	40988	30468	40361	30600	30950	30872	30412	30921	31115	31217	30502	30577	40693	31022	30628	40684	40442	40699	54907	in1111.10	in1111.11	in1111.12	in1111.13	in1111.14	in1111.15	in1111.16	in1111.17	in1111.18	in1111.19	in1111.1	in1111.20	in1111.21	in1111.22	in1111.25	in1111.26	in1111.27	in1111.28	in1111.29	in1111.2	in1111.30	in1111.31	in1111.33	in1111.34	in1111.35	in1111.36	in1111.37	in1111.38	in1111.39	in1111.40	in1111.41	in1111.42	in1111.43	in1111.44	in1111.45	in1111.46	in1111.47	in1111.48	in1111.49	in1111.4	in1111.5	in1111.6	in1111.7	in1111.8	in1111.9	in560.13	in560.18	in560.23	in560.28	in560.33	in560.48	in560.53	in560.58	in560.63	in560.68	in560.73	in560.78	in560.83	in560.88	in560.8	in560.93	in560.103	in560.108	in560.113	in560.118	in560.123	in560.128	in560.133	in560.138	in560.143	in560.148	in560.98	in560.153	in560.158	in560.163	in560.168	in560.173	in560.178	in560.183	in560.198	in560.208	in560.213	in560.218	in560.223	in560.228	in560.233	in560.238	in560.248	in560.258	in560.263	in560.193	in560.268	in560.273	MI801429	MI800810	MI800145	MI801548
None;Other;Other;Other;Other;Other;Other	0.007983014862	0.0	0.00486012041492	0.0362811081546	0.0591849495691	0.0315211455616	0.0752058776037	0.00533130236101	0.00431092550182	0.000596193533593	0.0927360522476	0.0302161152615	0.0284343286969	0.0242145429906	0.0124974803467	0.0	0.0703883495146	0.0425551785325	0.0393328918476	0.0220542654141	0.0233027522936	0.00555512987511	0.0072260238995	0.00213322600121	0.0033165961945	0.00102836024745	0.0151051484809	0.0151989345763	0.000493915854699	0.0578952896077	0.0222353841218	0.0	0.0283299214158	0.00372123124216	0.0167154274297	0.0710084033613	0.0122360040228	0.00550708176295	0.0460733581377	0.0304886036154	0.0	0.0	0.00166615174118	0.0	0.00934681966781	0.00421052631579	0.0	0.0	0.0131869217345	0.0775898224521	0.0931008547009	0.0163837530549	0.0479866063663	0.0	0.213355580543	0.252181156561	0.0172321488322	0.0	0.820153398572	0.0259222333001	0.0723481162241	0.0	0.0	0.0	0.0	0.056360652303	0.143060822949	0.0	0.206259611036	0.0	0.00120144173008	0.0252030826911	0.0543236967671	0.674860483657	0.00358342665174	0.0601928050788	0.0703279507965	0.117026144788	0.0675665946724	0.0232858990944	0.0	0.0412533459298	0.0	0.0114573531854	0.0	0.0	0.00924258792462	0.00252337835832	0.0	0.00332936979786	0.0	0.0	0.0	0.0	0.0	0.0	0.706378873749	0.0286775324943	0.00389768574909	0.00923813868613	0.0	0.131602392771	0.0	0.0	0.0996753973584	0.0495556260911	0.0466965061126	0.00195083886071	0.035904628331	0.0477551180178	0.0166209884184	0.00471099836927	0.0268421052632	0.0	0.0494770350159	0.073413806435	0.0	0.0	0.00248344370861	0.00377727124715	0.129013688116	0.0259455934414	0.02621421679	0.027525022748	0.0192347296017	0.144749808387	0.00550311307491	0.0	0.00555401277423	0.00988454847383	0.0703040759111	0.0	0.0628041190449	0.00632288885766	0.109092560632	0.0963096670678	0.0481559027219	0.143657552667	0.536130724228	0.0158186132349	0.330555458698	0.0	0.00419426048565	0.0411248677907	0.0	0.0	0.0406115623507	0.0695468914647	0.0966240622395	0.0267567753948	0.0770393136125	0.0518731988473	0.178469301934	0.346832501291	0.0	0.159290080271	0.0591340661072	0.0374968114956	0.0828919491525	0.0675226487649	0.030973691348	0.0316977631172	0.0244892247411	0.0	0.0384615384615	0.0	0.0568726126235	0.0740074521393	0.0102944204241	0.038827412153	0.00597557807223	0.00269755633132	0.0512767282541	0.0143970655663	0.0	0.0	0.0	0.0	0.0380928079321	0.0	0.100888625592	0.0358692507955	0.0	0.00880626223092	0.0	0.0468569224836	0.0	0.0186405488355	0.0359772578992	0.02443578503	0.0	0.0	0.0	0.0	0.0	0.00130117105395	0.0	0.0	0.0113238069561	0.0	0.105758955076	0.0	0.0617376618503	0.00352300629871	0.0370390633549	0.0	0.0316663142313	0.0	0.0066377329589	0.0272277227723	0.000487428408952	0.00278125754215	0.0	0.0164054848188	0.0243730583224	0.00740750609521	0.0	0.0762957569339	0.111338630807	0.000962336780134	0.0321196348925	0.0256304937156	0.0	0.00553841284912	0.140996307001	0.0	0.0	0.0	0.0325650653891	0.00265654648956	0.221646548715	0.00107314317989	0.0	0.0241819868443	0.0	0.0152511676675	0.0436536583294	0.00034317931119	0.000490510508244	0.0110523094647	0.107959762918	0.0	0.00699940933255	0.000308759262778	0.0	0.0202413879809	0.0124940487354	0.0322213012847	0.0549101453558	0.00403286034354	0.0443453587353	0.0	0.00734665442224	0.0160671376825	0.140605594136	0.0773759269823	0.00738728951657	0.0359470331471	0.0303775786455	0.0161029173658	0.0125304386276	0.00330403032167	0.00581267680225	0.0911008159314	0.0349861292155	0.0141884113584	0.00386070068446	0.00328415876361	0.0231445636545	0.0306262626263	0.00614209827357	0.00868676545733	0.0	0.0286134937908	0.00902201371346	0.121142529066	0.151048803626	0.0309659691397	0.0762534184139	0.0595847416707	0.0	0.0	0.014648804307	0.0	0.102048487126	0.0732461747845	0.339590564568	0.0101285547332	0.0908627370997	0.0	0.0	0.0164359221145	0.0	0.00922266139657	0.000516200762389	0.0205342146611	0.264871906209	0.015895245431	0.00308194343727	0.0849749519756	0.00557275541796	0.119479574932	0.00663771493133	0.0194638636021	0.035210630989	0.0261140046296	0.0	0.0	0.29040950656	0.140293313448	0.0137311408713	0.00648892650585	0.0	0.00221135160491	0.00719424460432	0.00620501365103	0.0203883495146	0.124839124839	0.0974884889075	0.0245831411059	0.0902780716976	0.0986791414419	0.178226000757	0.288399330731	0.125772176921	0.0592270369751	0.0714438411219	0.0686190882381	0.0348888110664	0.0	0.0265241792881	0.063009103977	0.0279346210996	0.0466546112116	0.259700063816	0.022320469129	0.154571428571	0.184952770989	0.00358865089156	0.0728125276475	0.0571793195754	0.13263277478	0.0759119836945	0.0491471377233	0.0488879221274	0.016063066801	0.0422569110164	0.0397196261682	0.0	0.0244497651717	0.11595374285	0.0541755086756	0.0403628533468	0.0956928838951	0.0204578665368	0.0834311683393	0.10803024847	0.0688884231119	0.0758135826629	0.0946742529089	0.0720748509151	0.051139976383	0.129965080751	0.069799701549	0.0237196521319	0.000750187546887
k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__NA;g__NA;s__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000323824663664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__NA;s__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000357471146972	0.0	0.0	0.0	0.0	0.00161478275345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__NA	0.0	0.0	0.0	0.0356550320864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000898951223572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00656360184432	0.00216472528605	0.00289206082657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112697220135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000896252036936	0.0	0.0	0.000235508846301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00059254243027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00888085191883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Aplosporellaceae;g__Aplosporella;s__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204688154039	0.0	0.00152368053498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Aplosporellaceae;g__Aplosporella;s__longipes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00199309061919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Botryosphaeria;s__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000475710767853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000916870415648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
