id,C1,C2
Novosphingobium sp.,Unknown,Unknown
Novosphingobium resinovorum,1713.33333333333,Infinity
(f)Sphingomonadaceae changbaiensis-phenoxybenzoativorans,3780,Infinity
Sphingomonas dokdonensis,2606.66666666667,Infinity
Sphingomonas kyungheensis,12103.3333333333,Infinity
Sphingomonas laterariae,Unknown,Unknown
Sphingomonas leidyi,3883.33333333333,Infinity
Sphingomonas lutea,Unknown,Unknown
Sphingomonas roseiflava,9826.66666666667,Infinity
(f)Sphingomonadaceae sp.,Unknown,Unknown
Limnobacter sp.,Unknown,Unknown
Acidovorax defluvii-radicis,Unknown,Unknown
Pelomonas saccharophila,3263.33333333333,Infinity
Methylibium petroleiphilum,Unknown,Unknown
Massilia albidiflava,1656.66666666667,Infinity
Massilia aurea,12886.6666666667,Infinity
Massilia oculi-timonae,Unknown,Unknown
Aquaspirillum sp.,2180,Infinity
(o)Neisseriales sp.,8410,Infinity
Conchiformibius sp.,71653.3333333333,Infinity
(f)Neisseriaceae sp.,369.75,Infinity
Neisseria flavescens,2246.66666666667,Infinity
Neisseria subflava,1755,Infinity
Neisseria weaveri,11745,Infinity
(c)Deltaproteobacteria sp.,2533.33333333333,Infinity
Arcobacter sp.,2134,Infinity
Wolinella succinogenes,466.666666666667,Infinity
Cardiobacterium sp.,2053.33333333333,Infinity
Enterobacter cloacae-ludwigii,Unknown,Unknown
Pantoea hericii,1993.33333333333,Infinity
Rickettsiella grylli,1566.66666666667,Infinity
Bibersteinia sp.,3267.16666666667,Infinity
Frederiksenia canicola,1736.66666666667,Infinity
Pasteurella multocida,146.833333333333,Infinity
Pseudomonas fulva-parafulva,Unknown,Unknown
Pseudomonas monteilii,Unknown,Unknown
(o)Xanthomonadales sp.,Unknown,Unknown
Stenotrophomonas maltophilia,1290,Infinity
Stenotrophomonas panacihumi,Unknown,Unknown
Xanthomonas sp.,16665,Infinity
(o)Acholeplasmatales bacterium,Unknown,Unknown
Mycoplasma penetrans,7060,Infinity
(p)*Parcubacteria sp.,Unknown,Unknown
*Saccharimonas sp.,3606.66666666667,Infinity
Blastocatella sp.,2826.66666666667,Infinity
(f)Microthrixaceae sp.,Unknown,Unknown
Actinomyces hordeovulneris,4233.33333333333,Infinity
Actinomyces lingnae,1363.33333333333,Infinity
Schaalia sp.,6070,Infinity
Gardnerella vaginalis,124855,Infinity
Corynebacterium fournierii,2770,Infinity
Corynebacterium matruchotii,Unknown,Unknown
Corynebacterium mustelae,2337.5,Infinity
Corynebacterium singulare,1457.5,Infinity
Dietzia lutea,1787.5,Infinity
Dietzia schimae,9156.66666666667,Infinity
Mycolicibacterium sp.,Unknown,Unknown
Mycolicibacterium neoaurum,3725,Infinity
Rhodococcus sp.,2115,Infinity
Williamsia sp.,8160,Infinity
Williamsia herbipolensis,2210,Infinity
Williamsia maris,2810,Infinity
Blastococcus saxobsidens,6223.33333333333,Infinity
Klenkia sp.,6980,Infinity
Modestobacter sp.,25340,Infinity
Modestobacter lapidis-muralis-versicolor,Unknown,Unknown
Modestobacter muralis-versicolor,2760,Infinity
Kineococcus sp.,2470,Infinity
Kineococcus radiotolerans,3215,Infinity
Pseudokineococcus sp.,2670,Infinity
Georgenia ferrireducens,Unknown,Unknown
Georgenia satyanarayanai,13353.3333333333,Infinity
Brevibacterium linens,4715,Infinity
Cellulomonas sp.,19235,Infinity
Cellulomonas cellasea,Unknown,Unknown
Brachybacterium conglomeratum-paraconglomeratum,4240,Infinity
Dermacoccus abyssi-barathri,Unknown,Unknown
Kytococcus schroeteri,2623.33333333333,Infinity
(f)Intrasporangiaceae sp.,13460,Infinity
Ornithinimicrobium pekingense,7836.66666666667,Infinity
Terracoccus luteus,15060,Infinity
Agrococcus sp.,2483.33333333333,Infinity
Agrococcus versicolor,5060,Infinity
Clavibacter michiganensis,16765,Infinity
Curtobacterium flaccumfaciens-oceanosedimentum,6510,Infinity
Diaminobutyricimonas sp.,Unknown,Unknown
Frondihabitans sp.,2650,Infinity
Herbiconiux flava,4123.33333333333,Infinity
Lysinimonas sp.,Unknown,Unknown
Microbacterium foliorum,10575,Infinity
Microbacterium invictum,4133.33333333333,Infinity
Microbacterium lemovicicum,5476.66666666667,Infinity
Microbacterium thalassium,3300,Infinity
Okibacterium fritillariae,Unknown,Unknown
Rathayibacter festucae-tritici,20355,Infinity
Arthrobacter agilis,7216.66666666667,Infinity
Arthrobacter pascens,Unknown,Unknown
(f)Micrococcaceae agilis-rosea,8078.57142857143,Infinity
Enteractinococcus lamae,Unknown,Unknown
Kocuria gwangalliensis,5870,Infinity
Kocuria indica,4080,Infinity
Micrococcus terreus,6463.33333333333,Infinity
(f)Micrococcaceae sp.,185146.666666667,Infinity
Cellulosimicrobium cellulans-funkei,3173.33333333333,Infinity
Micromonospora sp.,4106.66666666667,Infinity
(f)Nakamurellaceae sp.,9090,Infinity
Marmoricola bigeumensis-pocheonensis,4683.33333333333,Infinity
Nocardioides aquaticus,4266.66666666667,Infinity
Nocardioides marinquilinus,Unknown,Unknown
Nocardioides sediminis,Unknown,Unknown
Cutibacterium humerusii,4633.33333333333,Infinity
Microlunatus aurantiacus,11520,Infinity
Collinsella intestinalis,26100,Infinity
(p)Actinobacteria sp.,18150,Infinity
Euzebya sp.,4225,Infinity
(f)Patulibacteraceae sp.,Unknown,Unknown
(o)Armatimonadales sp.,Unknown,Unknown
Porphyromonas pasteri,4003.33333333333,Infinity
Prevotella disiens,181.666666666667,Infinity
Prevotella timonensis,238.333333333333,Infinity
Ferruginibacter sp.,Unknown,Unknown
Flavisolibacter sp.,Unknown,Unknown
(o)Chitinophagales sp.,12430,Infinity
Dyadobacter sp.,2777.5,Infinity
Dyadobacter sediminis,Unknown,Unknown
Hymenobacter sp.,6100,Infinity
(f)Hymenobacteraceae sp.,13603.3333333333,Infinity
(o)Cytophagales sp.,9893.33333333333,Infinity
Capnocytophaga sp.,6275,Infinity
Chryseobacterium sp.,6206,Infinity
Pedobacter duraquae,Unknown,Unknown
Sphingobacterium sp.,Unknown,Unknown
Sphingobacterium faecium,Unknown,Unknown
(f)Bacillaria paxillifer sp.,5600,Infinity
Klebsormidium flaccidum,3430,Infinity
Musa textilis,4490,Infinity
(c)Chloroplast sp.,13486.6666666667,Infinity
Phormidium sp.,Unknown,Unknown
Deinococcus sp.,18843.3333333333,Infinity
(f)Deinococcaceae sp.,5013.33333333333,Infinity
(o)Deinococcales sp.,18503.3333333333,Infinity
(c)Deinococci sp.,2296.66666666667,Infinity
Tumebacillus sp.,2063.33333333333,Infinity
Bacillus sp.,7757,Infinity
Bacillus hackensackii,Unknown,Unknown
Bacillus korlensis,Unknown,Unknown
Exiguobacterium mexicanum,7043.33333333333,Infinity
(o)Bacillales sp.,11580,Infinity
Paenibacillus sp.,Unknown,Unknown
Chryseomicrobium sp.,Unknown,Unknown
Chryseomicrobium aureum,3486.66666666667,Infinity
Planococcus sp.,2957.77777777778,Infinity
Planococcus rifietoensis,1738.88888888889,Infinity
Planomicrobium chinense,4696.66666666667,Infinity
Planomicrobium glaciei,6043.33333333333,Infinity
Sporosarcina luteola,6550,Infinity
Sporosarcina soli,7593.33333333333,Infinity
Jeotgalicoccus sp.,11273.3333333333,Infinity
Macrococcus bovicus-brunensis,15656.6666666667,Infinity
Staphylococcus devriesei-hominis,10150,Infinity
Staphylococcus succinus,Unknown,Unknown
Abiotrophia defectiva,2336.66666666667,Infinity
Granulicatella adiacens,2373.33333333333,Infinity
Granulicatella elegans,4803.33333333333,Infinity
(f)Carnobacteriaceae adiacens-enrichment,8183.33333333333,Infinity
Enterococcus faecium,Unknown,Unknown
Lactobacillus iners,5153.33333333333,Infinity
Weissella cibaria-confusa-salipiscis,Unknown,Unknown
bacterium enrichment,5960,Infinity
Streptococcus australis,3865,Infinity
Streptococcus cristatus,3147.5,Infinity
Streptococcus gallolyticus-pasteurianus,1810,Infinity
Streptococcus infantis,47836.6666666667,Infinity
Streptococcus mitis-oralis-pneumoniae,90640,Infinity
Streptococcus parasanguinis,5872.5,Infinity
Streptococcus sp.,43750,Infinity
Streptococcus vestibularis,5716.66666666667,Infinity
Blautia sp.,3878,Infinity
Blautia glucerasea,5416.66666666667,Infinity
Lachnoclostridium sp.,7408.33333333333,Infinity
(o)Clostridiales sp.,4643.33333333333,Infinity
Peptostreptococcus anaerobius,173.666666666667,Infinity
Faecalibacterium sp.,Unknown,Unknown
Erysipelothrix sp.,Unknown,Unknown
Solobacterium moorei,Unknown,Unknown
(o)Erysipelotrichales sp.,6890,Infinity
Megamonas funiformis,12796.6666666667,Infinity
Leptotrichia sp.,Unknown,Unknown
(c)Planctomycetia sp.,5490,Infinity
(f)Isosphaeraceae sp.,3860,Infinity
Pirellula sp.,Unknown,Unknown
Brevundimonas aveniformis-viscosa,1333.63636363636,Infinity
Brevundimonas basaltis,4680,Infinity
Phenylobacterium aquaticum-conjunctum,3263.33333333333,Infinity
Phenylobacterium haematophilum,2243.33333333333,Infinity
Phenylobacterium immobile,Unknown,Unknown
(c)Alphaproteobacteria sp.,7603.33333333333,Infinity
Methylorosula sp.,Unknown,Unknown
Ochrobactrum grignonense,1650,Infinity
Devosia enhydra-ginsengisoli,1714,Infinity
Devosia submarina,6680,Infinity
Methylobacterium adhaesivum,14793.3333333333,Infinity
Methylobacterium hispanicum,Unknown,Unknown
Methylobacterium pseudosasicola,2066.66666666667,Infinity
Methylobacterium soli,Unknown,Unknown
Methylorubrum extorquens-zatmanii,2968,Infinity
(o)Rhizobiales sp.,Unknown,Unknown
Mesorhizobium albiziae,Unknown,Unknown
Phyllobacterium sp.,4660,Infinity
Rhizobium rosettiformans,2670,Infinity
(o)Rhodobacterales sp.,3450,Infinity
Paracoccus aminophilus-chinensis,Unknown,Unknown
Paracoccus kocurii,9813.33333333333,Infinity
Paracoccus laeviglucosivorans,3620,Infinity
Paracoccus laeviglucosivorans-limosus,Unknown,Unknown
Paracoccus marinus,3603.33333333333,Infinity
Paracoccus siganidrum,6546.66666666667,Infinity
Paracoccus sulfuroxidans,3376.66666666667,Infinity
Rubellimicrobium sp.,14600,Infinity
(f)Acetobacteraceae sp.,15590,Infinity
Roseomonas aquatica,Unknown,Unknown
Azospirillum sp.,Unknown,Unknown
(f)Mitochondria sp.,Unknown,Unknown
(f)Mitochondria aestivum,6140,Infinity
Altererythrobacter xinjiangensis,1743.33333333333,Infinity
(f)Erythrobacteraceae neustonensis-troitsensis,11170,Infinity
Qipengyuania sediminis,3273.33333333333,Infinity
Novosphingobium lindaniclasticum,3216.66666666667,Infinity
Sphingomonas glacialis,5490,Infinity
Sphingomonas hankookensis,5300,Infinity
Sphingomonas hunanensis,1933.33333333333,Infinity
Sphingomonas yantingensis,3476.66666666667,Infinity
Sphingomonas yunnanensis,3413.33333333333,Infinity
Sphingopyxis sp.,Unknown,Unknown
Brachymonas sp.,860.666666666667,Infinity
Caenimonas sp.,Unknown,Unknown
Comamonas terrigena,Unknown,Unknown
(f)Comamonadaceae sp.,10755,Infinity
Ramlibacter sp.,Unknown,Unknown
Rhodoferax saidenbachensis,Unknown,Unknown
Massilia brevitalea,3473.33333333333,Infinity
Massilia timonae,2484.28571428571,Infinity
Undibacterium sp.,Unknown,Unknown
Sutterella wadsworthensis,2356.66666666667,Infinity
Conchiformibius steedae,63990,Infinity
Neisseria sp.,1337.5,Infinity
Propionivibrio sp.,Unknown,Unknown
(o)Myxococcales sp.,6086.66666666667,Infinity
(f)Polyangiaceae sp.,Unknown,Unknown
Campylobacter helveticus,Unknown,Unknown
(o)Cardiobacteriales sp.,4866.66666666667,Infinity
Pararheinheimera soli,Unknown,Unknown
Pantoea allii,Unknown,Unknown
Pantoea ananatis,Unknown,Unknown
Pantoea ananatis-vagans,801.428571428571,Infinity
Pantoea vagans,985.714285714286,Infinity
(o)Pasteurellales sp.,153,Infinity
Haemophilus pittmaniae,1050,Infinity
Acinetobacter bereziniae,1548.57142857143,Infinity
Psychrobacter alimentarius,5300,Infinity
Psychrobacter alimentarius-frigidicola,1264,Infinity
Psychrobacter faecalis,Unknown,Unknown
Psychrobacter pulmonis,6733.33333333333,Infinity
(o)Pseudomonadales sp.,20510,Infinity
Pseudomonas graminis,Unknown,Unknown
Pseudomonas lutea,Unknown,Unknown
Pseudomonas luteola,Unknown,Unknown
Pseudomonas pseudoalcaligenes,Unknown,Unknown
Stenotrophomonas sp.,Unknown,Unknown
(c)Oligoflexia sp.,Unknown,Unknown
(o)Oligoflexales sp.,3166.66666666667,Infinity
(o)Chthoniobacterales sp.,Unknown,Unknown
(f)Verrucomicrobiaceae sp.,2463.33333333333,Infinity
(p)*Hydrogenedentes sp.,Unknown,Unknown
(c)Holophagae sp.,4366.66666666667,Infinity
Illumatobacter sp.,Unknown,Unknown
Actinomyces weissii,10826.6666666667,Infinity
Schaalia meyeri-odontolytica,Unknown,Unknown
Corynebacterium afermentans-ihumii,5630,Infinity
Corynebacterium durum,5050,Infinity
Corynebacterium efficiens,Unknown,Unknown
Corynebacterium fournierii-ureicelerivorans,1200,Infinity
Corynebacterium freiburgense,10296.6666666667,Infinity
Corynebacterium freneyi,6750,Infinity
Corynebacterium genitalium,Unknown,Unknown
Corynebacterium minutissimum-singulare-ulcerans,8140,Infinity
Corynebacterium mucifaciens,4140,Infinity
Corynebacterium tuscaniense,Unknown,Unknown
Corynebacterium ureicelerivorans,Unknown,Unknown
Dietzia alimentaria,20496.6666666667,Infinity
Dietzia maris,Unknown,Unknown
Mycolicibacterium iranicum,Unknown,Unknown
Mycolicibacterium mucogenicum-phocaicum,5580,Infinity
Mycolicibacterium sediminis,3170,Infinity
Rhodococcus fascians,12872.5,Infinity
Geodermatophilus obscurus,Unknown,Unknown
Pseudokineococcus lusitanus,13993.3333333333,Infinity
Brevibacterium casei,2270,Infinity
Brevibacterium luteolum,3783.33333333333,Infinity
Brevibacterium pityocampae,5986.66666666667,Infinity
(f)Cellulomonadaceae sp.,5713.33333333333,Infinity
Brachybacterium arcticum,Unknown,Unknown
Brachybacterium faecium,Unknown,Unknown
Kytococcus sedentarius,5685,Infinity
Aquipuribacter sp.,Unknown,Unknown
Aquipuribacter hungaricus,9650,Infinity
Arsenicicoccus bolidensis,Unknown,Unknown
Janibacter indicus,7825,Infinity
Phycicoccus sp.,4040,Infinity
Tetrasphaera sp.,Unknown,Unknown
Agrococcus baldri,Unknown,Unknown
Agrococcus citreus-jenensis,Unknown,Unknown
Frigoribacterium faeni,11776.6666666667,Infinity
Microbacterium maritypicum-oxydans,6795,Infinity
Plantibacter agrosticola-flavus,9525,Infinity
Pseudoclavibacter helvolus,Unknown,Unknown
Rathayibacter caricis,Unknown,Unknown
Arthrobacter sp.,2191.42857142857,Infinity
Arthrobacter crystallopoietes,1038.88888888889,Infinity
Arthrobacter rhombi,4490,Infinity
Citricoccus zhacaiensis,Unknown,Unknown
Enteractinococcus coprophilus,3090,Infinity
Glutamicibacter sp.,5950,Infinity
Rothia kristinae,Unknown,Unknown
Rothia mucilaginosa,24930,Infinity
Aeromicrobium fastidiosum,3886.66666666667,Infinity
Nocardioides lentus,Unknown,Unknown
Planomonospora venezuelensis,Unknown,Unknown
Atopobium vaginae,32333.3333333333,Infinity
Rubrobacter xylanophilus,27830,Infinity
Patulibacter minatonensis,3596.66666666667,Infinity
(p)Armatimonadetes sp.,4883.33333333333,Infinity
Bacteroides coprocola,2276.66666666667,Infinity
Bacteroides plebeius,3846.66666666667,Infinity
Bacteroides stercoris,Unknown,Unknown
Paludibacter sp.,Unknown,Unknown
Prevotella denticola,35935,Infinity
Prevotella melaninogenica,3602.5,Infinity
Prevotella oris,Unknown,Unknown
Prevotella sp.,2042.5,Infinity
Adhaeribacter sp.,2776.66666666667,Infinity
Bergeyella zoohelcum,48136.6666666667,Infinity
Capnocytophaga canimorsus,17880,Infinity
Capnocytophaga cynodegmi,37653.3333333333,Infinity
Chryseobacterium indoltheticum,Unknown,Unknown
Chryseobacterium lactis,2583.33333333333,Infinity
(o)Sphingobacteriales sp.,3470,Infinity
Pedobacter agri,2863.33333333333,Infinity
(o)Kallotenuales sp.,Unknown,Unknown
(c)Thermomicrobia sp.,12036.6666666667,Infinity
(o)Bacillaria paxillifer sp.,3296.66666666667,Infinity
Myrmecia israelensis,Unknown,Unknown
Castanea mollissima,3386.66666666667,Infinity
Pinus sp.,Unknown,Unknown
Pinus wallichiana,325236.666666667,Infinity
(o)Pleurocapsales sp.,Unknown,Unknown
Deinococcus proteolyticus,Unknown,Unknown
Deinococcus radiodurans,Unknown,Unknown
Deinococcus radiophilus,Unknown,Unknown
Deinococcus radiopugnans,4046.66666666667,Infinity
Deinococcus reticulitermitis,Unknown,Unknown
Deinococcus swuensis,Unknown,Unknown
(f)Alicyclobacillaceae sp.,2383.33333333333,Infinity
Bacillus thermolactis,Unknown,Unknown
Exiguobacterium artemiae-sibiricum,5294.44444444444,Infinity
Exiguobacterium sibiricum,1862.22222222222,Infinity
Gemella haemolysans,31163.3333333333,Infinity
Gemella sanguinis,4070,Infinity
(f)Paenibacillaceae sp.,3040,Infinity
Kurthia sp.,Unknown,Unknown
Paenisporosarcina indica,Unknown,Unknown
Planomicrobium okeanokoites,Unknown,Unknown
(f)Staphylococcaceae brunensis-indicus,1335,Infinity
Jeotgalicoccus psychrophilus,3043.33333333333,Infinity
Staphylococcus auricularis,1972,Infinity
Staphylococcus cohnii,3471.66666666667,Infinity
Staphylococcus pasteuri,Unknown,Unknown
Planifilum composti,Unknown,Unknown
Desemzia incerta,Unknown,Unknown
(f)Carnobacteriaceae sp.,2810,Infinity
Enterococcus faecium-hirae,1733.33333333333,Infinity
Lactobacillus animalis-murinus,19006.6666666667,Infinity
Lactobacillus crispatus,4413.33333333333,Infinity
Lactobacillus johnsonii,8101.66666666667,Infinity
Lactobacillus reuteri,1960,Infinity
Streptococcus equinus-infantarius-lutetiensis,38562.8571428571,Infinity
Streptococcus mitis,20085,Infinity
Streptococcus mitis-oralis,15900,Infinity
(f)Clostridiaceae sp.,793.636363636364,Infinity
Johnsonella sp.,Unknown,Unknown
Intestinibacter sp.,Unknown,Unknown
Proteocatella sp.,Unknown,Unknown
Romboutsia timonensis,Unknown,Unknown
(f)Ruminococcaceae sp.,3223.33333333333,Infinity
(c)Clostridia sp.,Unknown,Unknown
Allobaculum stercoricanis,Unknown,Unknown
(p)Firmicutes sp.,3216.66666666667,Infinity
(c)Negativicutes sp.,4796.66666666667,Infinity
Megasphaera Type1,12446.6666666667,Infinity
Veillonella rogosae,3593.33333333333,Infinity
Veillonella sp.,4447.5,Infinity
Helcococcus sp.,Unknown,Unknown
Fusobacterium mortiferum,2738.75,Infinity
Fusobacterium periodonticum,2532,Infinity
Gemmatimonas sp.,Unknown,Unknown
(o)Gemmatimonadales sp.,6863.33333333333,Infinity
Chlorochromatium sp.,1400,Infinity
(c)Phycisphaerae sp.,9350,Infinity
Brevundimonas naejangsanensis-olei,5270,Infinity
Methylobacterium gossipiicola,Unknown,Unknown
Methylobacterium mesophilicum-pseudosasicola,2820,Infinity
Methylorubrum populi,Unknown,Unknown
Agrobacterium fabrum,3642.5,Infinity
Agrobacterium fabrum-rubi,Unknown,Unknown
Paracoccus sp.,27180,Infinity
Paracoccus acridae-siganidrum,4990,Infinity
Paracoccus caeni,Unknown,Unknown
Paracoccus chinensis,16653.3333333333,Infinity
Paracoccus kocurii-thiocyanatus,13590,Infinity
Paracoccus mutanolyticus-yeei,4270,Infinity
Craurococcus sp.,10393.3333333333,Infinity
Roseomonas aestuarii,Unknown,Unknown
Morus alba,1986.66666666667,Infinity
Altererythrobacter atlanticus,Unknown,Unknown
Novosphingobium colocasiae,Unknown,Unknown
Sphingobium limneticum,2973.33333333333,Infinity
Sphingomonas aerolata,27453.3333333333,Infinity
Sphingomonas alpina-asaccharolytica,Unknown,Unknown
Sphingomonas aurantiaca-faeni,13950,Infinity
Sphingomonas cynarae,Unknown,Unknown
Sphingomonas kyeonggiensis,3196.66666666667,Infinity
Sphingomonas melonis-taxi,4650,Infinity
Sphingomonas mucosissima,8100,Infinity
Sphingomonas rhizogenes,3123.33333333333,Infinity
Sphingomonas rubra,2870,Infinity
Zymomonas sp.,Unknown,Unknown
(f)Alcaligenaceae sp.,Unknown,Unknown
Lautropia mirabilis,Unknown,Unknown
(f)Burkholderiaceae sp.,22646.6666666667,Infinity
Paraburkholderia fungorum,1630,Infinity
Ralstonia detusculanense-pickettii,7223.33333333333,Infinity
Acidovorax sp.,Unknown,Unknown
Comamonas sp.,Unknown,Unknown
Lampropedia sp.,5986.66666666667,Infinity
Variovorax ginsengisoli,3030,Infinity
Variovorax soli,4220,Infinity
(o)Burkholderiales sp.,18860,Infinity
Duganella zoogloeoides,2036.66666666667,Infinity
Massilia alkalitolerans,2410,Infinity
Massilia haematophila,Unknown,Unknown
Massilia violaceinigra,1826.66666666667,Infinity
(f)Oxalobacteraceae sp.,Unknown,Unknown
Noviherbaspirillum suwonense,3106.66666666667,Infinity
Neisseria animaloris,2573.33333333333,Infinity
(f)Nitrosomonadaceae sp.,2106.66666666667,Infinity
Campylobacter ureolyticus,Unknown,Unknown
(f)Succinivibrionaceae sp.,Unknown,Unknown
(f)Cardiobacteriaceae sp.,6773.33333333333,Infinity
Buchnera aphidicola,8590,Infinity
Erwinia gerundensis,1220,Infinity
(f)Coxiellaceae sp.,Unknown,Unknown
Rickettsiella sp.,2286.66666666667,Infinity
Aggregatibacter sp.,Unknown,Unknown
Haemophilus haemolyticus,1715,Infinity
Haemophilus parainfluenzae,11260,Infinity
Acinetobacter schindleri,3252.85714285714,Infinity
Moraxella osloensis,9490,Infinity
Pseudomonas coleopterorum,Unknown,Unknown
Pseudomonas rhizosphaerae,1558.33333333333,Infinity
Pseudomonas stutzeri,3180,Infinity
Lysobacter sp.,6920,Infinity
(f)Xanthomonadaceae sp.,45750,Infinity
Stenotrophomonas rhizophila,3270,Infinity
Thermomonas carbonis,Unknown,Unknown
*Phytoplasma (uncharacterized),84290,Infinity
Ureaplasma sp.,3460,Infinity
(p)Verrucomicrobia sp.,Unknown,Unknown
Malassezia pachydermatis,2887.845,16587
Candida parapsilosis,0,2.115
Trametes versicolor,Unknown,Unknown
Rhodotorula diobovata-glutinis-kratochvilovae,0,Infinity
(o)Dothideales sp.,0,Infinity
Ochrocladosporium elatum,0,Infinity
(o)Helotiales sp.,0,Infinity
Naganishia uzbekistanensis,0,Infinity
(f)Sporormiaceae sp.,0,Infinity
Curvibasidium cygneicollum,5.6,Infinity
Naganishia randhawae,8.35,Infinity
Aureobasidium melanogenum,86.75,Infinity
Fusarium equiseti,0,Infinity
Cladosporium sp.,3984.75,Infinity
(o)Chaetothyriales sp.,7,Infinity
(o)Eurotiales sp.,1.45,Infinity
Pilidium concavum,0,Infinity
Candida tropicalis,0,Infinity
Debaryomyces prosopidis,29.05,Infinity
Suhomyces xylopsoci,Unknown,Unknown
Trichoderma sp.,Unknown,Unknown
(o)Hypocreales sp.,407.2,Infinity
(f)Ceratobasidiaceae sp.,0,Infinity
(c)Agaricomycetes sp.,7.15,Infinity
(o)Malasseziales sp.,29.9,Infinity
Coniozyma leucospermi,28.65,Infinity
Hormonema viticola,0,Infinity
Paraconiothyrium cyclothyrioides-thysanolaenae,23.8,Infinity
(o)Pleosporales sp.,762.45,Infinity
(f)Pleosporaceae sp.,0,Infinity
Exophiala sp.,Unknown,Unknown
Penicillium sp.,35.1,Infinity
Cyberlindnera jadinii,19.3,Infinity
(f)Nectriaceae sp.,0,Infinity
Coprinellus micaceus,0,Infinity
(c)Cystobasidiomycetes sp.,0,Infinity
(c)Exobasidiomycetes sp.,45.35,Infinity
Mucor plumbeus,Unknown,Unknown
Cladosporium aphidis,327.85,Infinity
Cladosporium penidielloides-salinae,216.65,Infinity
(o)Capnodiales sp.,20.85,Infinity
Catenulostroma sp.,0,Infinity
Neocatenulostroma sp.,95.85,Infinity
Aureobasidium namibiae,77.1,Infinity
Aureobasidium proteae-pullulans,38.28,382.8
(c)Dothideomycetes sp.,125.4,Infinity
Periconia cookei,67.2,Infinity
Alternaria sp.,1712.25,Infinity
(f)Pleosporaceae coatesiae-pallescens-trifolii,25.2,Infinity
Curvularia buchloes-spicifera-tsudae,36.15,Infinity
Knufia petricola,Unknown,Unknown
(p)Ascomycota sp.,60.975,609.75
Candida sake,7.6,Infinity
Hanseniaspora sp.,0,Infinity
(c)Sordariomycetes sp.,61.6,Infinity
Nigrospora oryzae,61.95,Infinity
Schizophyllum commune,Unknown,Unknown
Peniophora sp.,0,Infinity
Symmetrospora sp.,Unknown,Unknown
Exobasidium sp.,Unknown,Unknown
Malassezia globosa,28.85,Infinity
Malassezia slooffiae,0,0
(o)Tremellales sp.,Unknown,Unknown
Cladosporium sphaerospermum,0,Infinity
Toxicocladosporium pseudoveloxum-rubrigenum,0,Infinity
Cercospora agavicola,0,Infinity
Zymoseptoria halophila,0,Infinity
Aureobasidium sp.,0,0
(f)Dictyosporiaceae sp.,0,Infinity
Phoma leveillei,37.9,Infinity
Paraconiothyrium estuarinum,Unknown,Unknown
Spegazzinia sp.,Unknown,Unknown
Periconia sp.,11.6,Infinity
Didymocyrtis cladoniicola,Unknown,Unknown
Curvularia kusanoi,Unknown,Unknown
(f)Herpotrichiellaceae sp.,0,Infinity
Knufia sp.,Unknown,Unknown
Aspergillus sp.,90.95,Infinity
(f)Aspergillaceae sp.,111.2,Infinity
Byssochlamys spectabilis,0,Infinity
(f)Trichocomaceae sp.,Unknown,Unknown
(o)Saccharomycetales sp.,Unknown,Unknown
Myrmecridium sp.,Unknown,Unknown
(f)Chaetomiaceae ancistrocladum-murorum,6.65,Infinity
(o)Polyporales sp.,2.3,Infinity
(o)Microstromatales sp.,0,Infinity
Papiliotrema aspenensis,Unknown,Unknown
(k)Fungi sp.,3718.4,Infinity
Phaeococcomyces sp.,4.1,Infinity
Cladosporium langeronii-psychrotolerans,176,Infinity
Cladosporium velox,0,Infinity
(f)Mycosphaerellaceae sp.,23.5,Infinity
Ramularia collo-cygni,0,Infinity
Devriesia sp.,0,Infinity
Pringsheimia smilacis,0,Infinity
(o)Myriangiales sp.,0,Infinity
Alternaria eureka,0,Infinity
Bipolaris austrostipae-cynodontis,619.1,Infinity
Curvularia brachyspora,Unknown,Unknown
Exserohilum sp.,57.3,Infinity
Preussia sp.,0,Infinity
Penicillium decumbens,Unknown,Unknown
Talaromyces sp.,0,Infinity
Diutina catenulata,Unknown,Unknown
Sarocladium hominis,11.7,Infinity
Sarocladium spinificis,0,Infinity
Stachybotrys chartarum,Unknown,Unknown
(o)Xylariales sp.,40.5,Infinity
Symmetrospora foliicola,0,Infinity
Symmetrospora marina,0,Infinity
Rhodosporidiobolus fluvialis,0,Infinity
Rhodotorula alborubescens-mucilaginosa,27.55,Infinity
Rhodotorula taiwanensis,18.5,Infinity
Filobasidium magnum,78.25,Infinity
Naganishia sp.,21.05,Infinity
Papiliotrema flavescens,0,Infinity
Saitozyma flava,9.45,Infinity
Ustilago sp.,45.25,Infinity
(p)Chytridiomycota sp.,Unknown,Unknown
Cladosporium dominicanum,383.95,Infinity
Cladosporium halotolerans-sphaerospermum,83.8,Infinity
Toxicocladosporium pseudoveloxum,Unknown,Unknown
(f)Teratosphaeriaceae sp.,53.6,Infinity
Ampelomyces sp.,16.9,Infinity
Phaeosphaeria sp.,131.7,Infinity
Setophaeosphaeria hemerocallidis,Unknown,Unknown
(f)Pleosporaceae americana-pallescens,644.7,Infinity
Aspergillus gracilis,Unknown,Unknown
Penicillium mallochii-sclerotiorum,Unknown,Unknown
Thermomyces lanuginosus,Unknown,Unknown
(c)Eurotiomycetes sp.,20.4,Infinity
Articulospora sp.,16.25,Infinity
Thelebolus sp.,Unknown,Unknown
Acremonium sp.,Unknown,Unknown
