id,C1,C2
(f)Bartonellaceae sp.,4060,Infinity
Bosea thiooxidans-vestrisii,1220,Infinity
Nitrobacter hamburgensis,2490,Infinity
Devosia chinhatensis,1320,Infinity
Devosia glacialis,510,Infinity
Methylobacterium sp.,1506,Infinity
Methylobacterium pseudosasicola,773,Infinity
Methylorubrum extorquens-zatmanii,666,Infinity
Agrobacterium fabrum,945,Infinity
(f)Rhizobiaceae sp.,846,Infinity
Paracocccus sp.,13373,Infinity
Paracoccus sp.,1496,Infinity
Paracoccus chinensis,0,Infinity
Rubellimicrobium mesophilum,0,Infinity
Betula platyphylla platyphylla,160,Infinity
Pinus sp.,3240,Infinity
(f)Sphingomonadaceae natatoria-ursincola,346,Infinity
Novosphingobium barchaimii-fluoreni,1446,Infinity
Sphingomonas alpina-asaccharolytica,933,Infinity
Sphingomonas hankookensis,1840,Infinity
Sphingomonas hunanensis,0,Infinity
Sphingomonas qilianensis,0,Infinity
Sphingomonas rhizogenes,1233,Infinity
Sphingomonas roseiflava,430,Infinity
Comamonas jiangduensis,2556,Infinity
Delftia acidovorans,250,Infinity
Delftia lacustris-tsuruhatensis,426,Infinity
Pseudorhodoferax soli,860,Infinity
Simplicispira limi,1423,Infinity
Variovorax ginsengisoli,0,Infinity
Aquabacterium olei,0,Infinity
Aquabacterium sp.,683,Infinity
Massilia oculi-timonae,715,Infinity
Conchiformibius sp.,753,Infinity
Klebsiella aerogenes,0,Infinity
Klebsiella pneumoniae,8,Infinity
Pantoea sp.,320,Infinity
Pantoea ananatis,87,Infinity
Proteus mirabilis,0,0
(o)Enterobacterales sp.,983,Infinity
Rahnella aquatilis,347,Infinity
Pasteurella sp.,3506,Infinity
Acinetobacter junii,26,Infinity
Acinetobacter septicus,1146,Infinity
Acinetobacter wuhouensis,0,Infinity
Pseudomonas antarctica-auricularis,2371,Infinity
Pseudomonas bauzanensis,1763,Infinity
Pseudomonas extremorientalis-fluorescens-simiae,314,Infinity
Pseudomonas fragi-psychrophila,420,Infinity
Pseudomonas mendocina,720,Infinity
Pseudomonas oryzihabitans,1434,Infinity
Pseudomonas psychrotolerans,378,Infinity
Stenotrophomonas panacihumi,0,Infinity
Xanthomonas citri,825,Infinity
(o)Verrucomicrobiales sp.,1173,Infinity
Cladosporium aciculare-fusiforme,32,Infinity
Cladosporium sphaerospermum,0,Infinity
Dissoconium sp.,89,Infinity
Dissoconium proteae,12,Infinity
Cercospora agavicola,0,Infinity
Ramularia pratensis,5,Infinity
(o)Capnodiales sp.,23,Infinity
(f)Teratosphaeriaceae sp.,0,Infinity
(o)Dothideales sp.,0,Infinity
Leptosphaeria sclerotioides,Unknown,Unknown
Chaetosphaeronema sp.,24,Infinity
Alternaria incomplexa,157,Infinity
Alternaria sesami,86,Infinity
(f)Pleosporaceae americana-pallescens,0,Infinity
Curvularia verruculosa,33,Infinity
Aspergillus gracilis,33,Infinity
Aspergillus subversicolor-sydowii-versicolor,37,Infinity
Penicillium bialowiezense-biourgeianum,Unknown,Unknown
Penicillium brevicompactum-kongii,38,Infinity
Penicillium citrinum-griseofulvum-hetheringtonii,7,Infinity
(o)Pezizales sp.,0,Infinity
Candida tropicalis,Unknown,Unknown
Lectera sp.,17,Infinity
Fusarium armeniacum-sporotrichioides,0,Infinity
Fusarium flocciferum-tricinctum,Unknown,Unknown
(f)Microascaceae asperula-fusca-niger,Unknown,Unknown
Coprinellus micaceus,0,Infinity
Schizophyllum commune,15,Infinity
Hymenochaetopsis sp.,0,Infinity
Trametes versicolor,31,Infinity
Exobasidium sp.,32,Infinity
Malassezia pachydermatis,9,Infinity
(p)Basidiomycota sp.,11,Infinity
(o)Cystofilobasidiales sp.,39,Infinity
Hannaella sinensis,53,Infinity
Trichosporon sp.,0,Infinity
Trichosporon asahii,51,Infinity
(f)Ustilaginaceae sp.,0,Infinity
Wallemia muriae,21,Infinity
Mucor plumbeus,0,Infinity
Iamia sp.,523,Infinity
(c)Acidimicrobiia sp.,736,Infinity
(o)Actinomycetales sp.,40,Infinity
Bifidobacterium adolescentis,950,Infinity
Corynebacterium ammoniagenes,Unknown,Unknown
Corynebacterium amycolatum,0,Infinity
Corynebacterium durum,0,Infinity
Corynebacterium faecale,0,Infinity
Corynebacterium pollutisoli,3056,Infinity
Corynebacterium simulans,0,Infinity
Corynebacterium singulare,270,Infinity
Mycobacterium sp.,130,Infinity
Mycolicibacterium sediminis,153,Infinity
Rhodococcus sp.,2283,Infinity
Williamsia sp.,0,Infinity
(f)Geodermatophilaceae sp.,Unknown,Unknown
Georgenia sp.,463,Infinity
Brevibacterium aurantiacum,1053,Infinity
Brevibacterium linens,3362,Infinity
Brevibacterium ravenspurgense,7986,Infinity
(f)Brevibacteriaceae sp.,0,Infinity
(f)Demequinaceae sp.,703,Infinity
Aquipuribacter hungaricus,903,Infinity
Janibacter sp.,14766,Infinity
Ornithinimicrobium pekingense,293,Infinity
Curtobacterium luteum,1073,Infinity
Homoserinimonas sp.,373,Infinity
Leifsonia lichenia-poae,0,Infinity
Leucobacter salsicius,543,Infinity
Microbacterium arborescens-paludicola,1395,Infinity
Microbacterium saccharophilum,550,Infinity
Citricoccus nitrophenolicus,826,Infinity
Enteractinococcus coprophilus,2660,Infinity
Glutamicibacter mysorens,14256,Infinity
Micrococcus lylae,0,Infinity
Pseudarthrobacter sulfonivorans,532,Infinity
Sanguibacter keddieii,275,Infinity
Actinoplanes sp.,1136,Infinity
(f)Micromonosporaceae sp.,440,Infinity
Nocardioides aquaticus,0,Infinity
Nocardioides oleivorans,73,Infinity
Nocardioides terrigena,400,Infinity
Cutibacterium granulosum,890,Infinity
Cutibacterium humerusii,0,Infinity
Actinomycetospora sp.,340,Infinity
Actinomycetospora atypica,510,Infinity
(f)Pseudonocardiaceae sp.,423,Infinity
Nocardiopsis alkaliphila-listeri,0,Infinity
Atopobium vaginae,336,Infinity
(c)Rubrobacteria sp.,393,Infinity
Rubrobacter sp.,1010,Infinity
(f)Patulibacteraceae sp.,330,Infinity
Patulibacter sp.,0,Infinity
Bacteroides sp.,Unknown,Unknown
Butyricimonas virosa,0,Infinity
(f)Porphyromonadaceae sp.,0,Infinity
Porphyromonas canis-gingivicanis,260,Infinity
Porphyromonas canoris,410,Infinity
Prevotella intermedia,0,0
Alistipes onderdonkii,3716,Infinity
Tannerella sp.,0,Infinity
(f)Cyclobacteriaceae sp.,1636,Infinity
(f)Crocinitomicaceae sp.,716,Infinity
Chryseobacterium bovis,0,Infinity
Chryseobacterium hominis,206,Infinity
Cloacibacterium normanense-rupense,260,Infinity
Empedobacter falsenii,1706,Infinity
Sphingobacterium sp.,623,Infinity
Sphingobacterium multivorum,546,Infinity
(c)Ktedonobacteria sp.,0,Infinity
Chroococcidiopsis sp.,1103,Infinity
Bacillus gibsonii-subtilis,0,Infinity
Oceanobacillus indicireducens,0,Infinity
Gemella sanguinis,0,0
Exiguobacterium undae,460,Infinity
Planomicrobium sp.,0,Infinity
Aliicoccus sp.,400,Infinity
Macrococcus sp.,0,Infinity
Macrococcus equipercicus,0,Infinity
Staphylococcus arlettae,4050,Infinity
Staphylococcus lugdunensis,0,0
Staphylococcus pasteuri,0,Infinity
Staphylococcus saccharolyticus,0,Infinity
(f)Carnobacteriaceae adiacens-enrichment,0,Infinity
Leuconostoc mesenteroides,1140,Infinity
Streptococcus alactolyticus,1070,Infinity
Streptococcus intermedius,0,0
Streptococcus mitis-oralis-pneumoniae,232,Infinity
Streptococcus orisasini,0,Infinity
Streptococcus plurextorum,0,Infinity
Streptococcus sanguinis,507,Infinity
(f)Defluviitaleaceae sp.,536,Infinity
Anaerostipes sp.,660,Infinity
Lachnoclostridium bolteae,176,Infinity
Romboutsia ilealis,2950,Infinity
Romboutsia timonensis,1413,Infinity
Anaerotruncus sp.,1143,Infinity
(p)Firmicutes sp.,0,Infinity
Veillonella parvula,0,Infinity
Ezakiella sp.,0,Infinity
(f)Peptoniphilaceae sp.,716,Infinity
Peptoniphilus sp.,0,Infinity
(f)Tissierellaceae sp.,1103,Infinity
Tissierella sp.,563,Infinity
Fusobacterium russii,0,0
Leptotrichia wadei,146,Infinity
(f)Isosphaeraceae sp.,1160,Infinity
Singulisphaera sp.,1090,Infinity
(f)Planctomycetaceae sp.,340,Infinity
Brevundimonas bullata,1193,Infinity
Phenylobacterium haematophilum,0,Infinity
Afipia sp.,0,Infinity
Ochrobactrum pseudogrignonense,514,Infinity
Devosia sp.,483,Infinity
Devosia lucknowensis,1516,Infinity
Devosia psychrophila,1666,Infinity
Hyphomicrobium zavarzinii,1086,Infinity
Methylobacterium aquaticum,306,Infinity
Methylobacterium bullatum,0,Infinity
Methylobacterium haplocladii,0,Infinity
Methylobacterium hispanicum,613,Infinity
Methylobacterium longum,0,Infinity
Methylorubrum salsuginis,986,Infinity
Microvirga aerilata,0,Infinity
Methyloceanibacter marginalis,346,Infinity
Mesorhizobium sp.,506,Infinity
(f)Phyllobacteriaceae sp.,Unknown,Unknown
Rhizobium cellulosilyticum,1246,Infinity
Paracoccus mutanolyticus-yeei,0,Infinity
Rubellimicrobium sp.,376,Infinity
Rubellimicrobium roseum,480,Infinity
Gluconacetobacter liquefaciens-sacchari,1390,Infinity
Roseomonas mucosa,143,Infinity
(f)Mitochondria alba-batatas-miltiorrhiza,0,Infinity
Salvia miltiorrhiza miltiorrhiza,203,Infinity
(o)Sphingomonadales sp.,Unknown,Unknown
(f)Sphingomonadaceae sp.,610,Infinity
Novosphingobium lindaniclasticum,1933,Infinity
Sphingomonas desiccabilis,1400,Infinity
Sphingomonas yabuuchiae,50,Infinity
Bordetella bronchiseptica-parapertussis-pertussis,0,0
Paenalcaligenes sp.,426,Infinity
Limnobacter thiooxidans,0,Infinity
Comamonas denitrificans,126,Infinity
Curvibacter fontanus,0,Infinity
Ottowia sp.,310,Infinity
Variovorax sp.,0,Infinity
Xylophilus ampelinus,693,Infinity
Massilia violaceinigra,0,Infinity
(f)Oxalobacteraceae sp.,0,Infinity
Noviherbaspirillum suwonense,183,Infinity
Oxalicibacterium horti,0,Infinity
Conchiformibius steedae,1850,Infinity
Campylobacter showae,0,0
Oceanisphaera sp.,1543,Infinity
Shewanella putrefaciens,505,Infinity
Pararheinheimera soli,980,Infinity
Citrobacter freundii,167,Infinity
Enterobacter cloacae-ludwigii,0,Infinity
Leclercia adecarboxylata,48,Infinity
Raoultella ornithinolytica,0,Infinity
Salmonella enterica,0,Infinity
Buchnera aphidicola,5530,Infinity
Pantoea vagans,388,Infinity
Phytobacter ursingii,0,Infinity
Haemophilus paracuniculus,1176,Infinity
Rodentibacter mrazii,0,0
Acinetobacter bohemicus,286,Infinity
Acinetobacter variabilis,970,Infinity
Pseudomonas agarici,Unknown,Unknown
Pseudomonas bauzanensis-xiamenensis,1813,Infinity
Pseudomonas fluorescens-lurida,1324,Infinity
Pseudomonas fluorescens-marginalis-rhodesiae,224,Infinity
Pseudomonas mosselii-plecoglossicida-putida,696,Infinity
Pseudomonas poae,1874,Infinity
Pseudomonas saudimassiliensis,1026,Infinity
Pseudomonas saudiphocaensis,1220,Infinity
Pseudomonas xiamenensis,1666,Infinity
Lysobacter sp.,473,Infinity
Pseudoxanthomonas japonensis,0,Infinity
(p)Proteobacteria sp.,746,Infinity
(c)Oligoflexia sp.,133,Infinity
Mycoplasma sp.,0,Infinity
(o)Chthoniobacterales sp.,0,Infinity
(f)Verrucomicrobiaceae sp.,800,Infinity
Cladosporium langeronii-psychrotolerans,0,Infinity
Verrucocladosporium dirinae,0,Infinity
Zymoseptoria halophila,0,Infinity
Aureobasidium subglaciale,53,Infinity
Didymella glomerata,61,Infinity
Stagonospora pseudovitensis,24,Infinity
Dematiopleospora rosicola,15,Infinity
Parastagonospora nodorum,0,Infinity
Curvularia buchloes-spicifera-tsudae,0,Infinity
Exophiala dermatitidis,11,Infinity
(f)Herpotrichiellaceae sp.,0,Infinity
Trichomerium sp.,0,Infinity
Aspergillus baarnensis,0,Infinity
Aspergillus restrictus,2,Infinity
Penicillium dierckxii,0,Infinity
Penicillium meleagrinum-sumatraense-viridiflavum,0,Infinity
Penicillium steckii,8,Infinity
Thermoascus crustaceus,0,Infinity
(f)Trichocomaceae sp.,11,Infinity
Helgardia anguioides,0,Infinity
Articulospora sp.,11,Infinity
Rhynchosporium orthosporum,0,Infinity
Thelebolus sp.,14,Infinity
Kurtzmaniella railenensis-santamariae,0,Infinity
Geotrichum bryndzae-candidum,0,Infinity
(f)Dipodascaceae sp.,18,Infinity
Clavispora lusitaniae,0,Infinity
Kodamaea mesenterica,Unknown,Unknown
(o)Saccharomycetales sp.,7,Infinity
Ophiognomonia sp.,0,Infinity
Colletotrichum sp.,36,Infinity
Gibellulopsis sp.,0,Infinity
(f)Nectriaceae sp.,7,Infinity
Sarocladium summerbellii,33,Infinity
Albifimbria verrucaria,32,Infinity
Myrothecium sp.,7,Infinity
Stachybotrys chartarum,0,Infinity
Acaulium acremonium,0,Infinity
(f)Microascaceae paisii-sphaerospora,8,Infinity
(f)Chaetomiaceae ancistrocladum-murorum,0,Infinity
Monographella nivalis,0,Infinity
Agrocybe putaminum,0,Infinity
Coprinellus disseminatus,0,Infinity
Ceratobasidium sp.,7,Infinity
Waitea sp.,0,Infinity
Xylodon sp.,Unknown,Unknown
Peniophora sp.,0,Infinity
Peniophora cinerea,0,Infinity
Peniophora incarnata,Unknown,Unknown
(c)Cystobasidiomycetes sp.,0,Infinity
Symmetrospora symmetrica,0,Infinity
Leucosporidium golubevii,0,Infinity
Rhodotorula babjevae-glutinis-graminis,52,Infinity
Rhodotorula diobovata-glutinis-kratochvilovae,0,Infinity
Tausonia pullulans,3,Infinity
Udeniomyces kanasensis,0,Infinity
(c)Tremellomycetes sp.,Unknown,Unknown
Dioszegia sp.,61,Infinity
Hannaella kunmingensis,8,Infinity
Papiliotrema fonsecae,24,Infinity
Saitozyma paraflava,24,Infinity
Cutaneotrichosporon sp.,Unknown,Unknown
Wallemia sp.,0,Infinity
Mucor mucedo,2,Infinity
Mucor plumbeus-racemosus,18,Infinity
(p)*Parcubacteria sp.,Unknown,Unknown
Blastocatella sp.,Unknown,Unknown
Actinomyces naeslundii,Unknown,Unknown
Actinomyces oris,Unknown,Unknown
Gleimia sp.,Unknown,Unknown
Corynebacterium macginleyi,Unknown,Unknown
Corynebacterium massiliense,Unknown,Unknown
Corynebacterium minutissimum-singulare-ulcerans,Unknown,Unknown
Corynebacterium mucifaciens,Unknown,Unknown
Corynebacterium pyruviciproducens,Unknown,Unknown
Corynebacterium segmentosum,Unknown,Unknown
Corynebacterium variabile,Unknown,Unknown
Dietzia cercidiphylli-natronolimnaea,Unknown,Unknown
Dietzia maris,Unknown,Unknown
Gordonia paraffinivorans,Unknown,Unknown
Mycobacterium sacrum,Unknown,Unknown
Mycolicibacterium sp.,Unknown,Unknown
Mycolicibacterium doricum,Unknown,Unknown
Mycolicibacterium madagascariense,Unknown,Unknown
Mycolicibacterium mucogenicum-phocaicum,Unknown,Unknown
Mycolicibacterium rufum,Unknown,Unknown
Williamsia herbipolensis,Unknown,Unknown
Williamsia maris,Unknown,Unknown
Blastococcus sp.,Unknown,Unknown
Blastococcus colisei,Unknown,Unknown
Geodermatophilus sp.,Unknown,Unknown
Modestobacter marinus-roseus,Unknown,Unknown
Modestobacter muralis-versicolor,Unknown,Unknown
Kineococcus radiotolerans,Unknown,Unknown
(f)Kineosporiaceae sp.,Unknown,Unknown
Georgenia satyanarayanai,Unknown,Unknown
(f)Bogoriellaceae sp.,Unknown,Unknown
Brevibacterium paucivorans,0,0
Brachybacterium faecium,Unknown,Unknown
Brachybacterium squillarum,Unknown,Unknown
(f)Dermabacteraceae sp.,Unknown,Unknown
Dermacoccus nishinomiyaensis,Unknown,Unknown
Lapillicoccus sp.,Unknown,Unknown
Agreia bicolorata,Unknown,Unknown
Agrococcus baldri,Unknown,Unknown
Agromyces sp.,Unknown,Unknown
Cryobacterium sp.,Unknown,Unknown
Diaminobutyricimonas sp.,Unknown,Unknown
Frigoribacterium endophyticum,Unknown,Unknown
Herbiconiux sp.,Unknown,Unknown
Herbiconiux flava,Unknown,Unknown
Leucobacter chromiireducens,Unknown,Unknown
Microbacterium flavescens,Unknown,Unknown
Microbacterium ginsengisoli,Unknown,Unknown
Microbacterium gubbeenense,Unknown,Unknown
Microbacterium lacticum,Unknown,Unknown
Microbacterium lemovicicum,Unknown,Unknown
Microbacterium takaoensis,Unknown,Unknown
Microbacterium thalassium,Unknown,Unknown
Okibacterium fritillariae,Unknown,Unknown
Pseudoclavibacter bifida,Unknown,Unknown
Arthrobacter sp.,Unknown,Unknown
Arthrobacter casei,Unknown,Unknown
Arthrobacter humicola,Unknown,Unknown
Arthrobacter pascens,Unknown,Unknown
(f)Micrococcaceae halotolerans-lamae,Unknown,Unknown
Glutamicibacter ardleyensis,Unknown,Unknown
Glutamicibacter nicotianae,Unknown,Unknown
Nesterenkonia halophila,Unknown,Unknown
Paeniglutamicibacter sulfureus,Unknown,Unknown
Pseudarthrobacter defluvii,Unknown,Unknown
Rothia sp.,Unknown,Unknown
Rothia amarae,Unknown,Unknown
Rothia kristinae,Unknown,Unknown
Rothia terrae,Unknown,Unknown
(f)Nakamurellaceae sp.,Unknown,Unknown
Marmoricola bigeumensis,Unknown,Unknown
Marmoricola soli,Unknown,Unknown
Nocardioides zeae,Unknown,Unknown
Microlunatus aurantiacus,Unknown,Unknown
Tessaracoccus sp.,Unknown,Unknown
(o)Pseudonocardiales sp.,Unknown,Unknown
Streptomyces panacagri,Unknown,Unknown
Nocardiopsis alba,Unknown,Unknown
(f)Atopobiaceae sp.,Unknown,Unknown
(c)Thermoleophilia sp.,Unknown,Unknown
Patulibacter minatonensis,Unknown,Unknown
Bacteroides vulgatus,Unknown,Unknown
(f)Bacteroidaceae sp.,Unknown,Unknown
Porphyromonas crevioricanis,Unknown,Unknown
Porphyromonas pasteri,Unknown,Unknown
Alistipes indistinctus,Unknown,Unknown
Parabacteroides sp.,Unknown,Unknown
Parabacteroides johnsonii,Unknown,Unknown
Dyadobacter koreensis,Unknown,Unknown
Dyadobacter sediminis,Unknown,Unknown
Spirosoma rigui,Unknown,Unknown
Chryseobacterium ginsengiterrae,Unknown,Unknown
Empedobacter sp.,Unknown,Unknown
Flavobacterium frigidarium,Unknown,Unknown
Flavobacterium frigidimaris,Unknown,Unknown
Flavobacterium qiangtangense,Unknown,Unknown
Mucilaginibacter sp.,Unknown,Unknown
Pedobacter westerhofensis,Unknown,Unknown
(o)Chlorobiales sp.,Unknown,Unknown
(o)Anaerolineales sp.,Unknown,Unknown
(f)Glycyrrhiza glabra glabra-repens,Unknown,Unknown
Navicula phyllepta,Unknown,Unknown
Platanus occidentalis,Unknown,Unknown
Trifolium sp.,Unknown,Unknown
(p)Cyanobacteria sp.,Unknown,Unknown
(f)Rivulariaceae sp.,Unknown,Unknown
(c)Elusimicrobia sp.,Unknown,Unknown
Bacillus aryabhattai-megaterium,Unknown,Unknown
Geobacillus stearothermophilus,Unknown,Unknown
Lysinibacillus sp.,Unknown,Unknown
Exiguobacterium acetylicum-indicum,Unknown,Unknown
Exiguobacterium marinum,Unknown,Unknown
Exiguobacterium sibiricum,Unknown,Unknown
Ammoniphilus sp.,Unknown,Unknown
Paenibacillus xylanexedens,Unknown,Unknown
Saccharibacillus sp.,Unknown,Unknown
Chryseomicrobium sp.,Unknown,Unknown
Solibacillus isronensis,Unknown,Unknown
Aliicoccus persicus,Unknown,Unknown
Staphylococcus auricularis-cohnii,Unknown,Unknown
Abiotrophia sp.,Unknown,Unknown
Aerococcus sp.,Unknown,Unknown
(f)Aerococcaceae sp.,Unknown,Unknown
Desemzia sp.,Unknown,Unknown
Granulicatella elegans,Unknown,Unknown
Enterococcus eurekensis,Unknown,Unknown
Enterococcus faecium,Unknown,Unknown
Lactobacillus sp.,Unknown,Unknown
Lactobacillus acidophilus,Unknown,Unknown
Lactobacillus ingluviei,Unknown,Unknown
Lactobacillus jensenii,Unknown,Unknown
Lactobacillus reuteri,Unknown,Unknown
Lactobacillus salivarius,Unknown,Unknown
Weissella paramesenteroides,Unknown,Unknown
bacterium enrichment,Unknown,Unknown
Lactococcus raffinolactis,Unknown,Unknown
Streptococcus anginosus,0,0
Streptococcus australis,Unknown,Unknown
Streptococcus canis,Unknown,Unknown
Streptococcus equinus-infantarius-lutetiensis,Unknown,Unknown
Clostridium disporicum,Unknown,Unknown
Fastidiosipila sp.,Unknown,Unknown
Catonella sp.,Unknown,Unknown
(f)Oscillospiraceae sp.,Unknown,Unknown
Oscillibacter sp.,Unknown,Unknown
Peptoclostridium sp.,Unknown,Unknown
Terrisporobacter glycolicus,Unknown,Unknown
Faecalibacterium sp.,Unknown,Unknown
Ruminococcus sp.,Unknown,Unknown
Catenibacterium mitsuokai,Unknown,Unknown
(f)Erysipelotrichaceae sp.,Unknown,Unknown
(o)Veillonellales sp.,0,0
(f)Veillonellaceae sp.,0,0
Anaerococcus prevotii,Unknown,Unknown
Leptotrichia sp.,Unknown,Unknown
Leptotrichia goodfellowii,Unknown,Unknown
Leptotrichia trevisanii,Unknown,Unknown
(o)Fusobacteriales sp.,Unknown,Unknown
Planctomyces sp.,Unknown,Unknown
Brevundimonas aveniformis-kwangchunensis-viscosa,Unknown,Unknown
Brevundimonas aveniformis-viscosa,Unknown,Unknown
Brevundimonas lenta,Unknown,Unknown
Bartonella sp.,Unknown,Unknown
Bosea vestrisii,Unknown,Unknown
Bradyrhizobium elkanii-pachyrhizi-tropiciagri,Unknown,Unknown
Variibacter sp.,Unknown,Unknown
Paenochrobactrum glaciei,Unknown,Unknown
Devosia insulae,Unknown,Unknown
Pedomicrobium sp.,Unknown,Unknown
Methylobacterium brachiatum,Unknown,Unknown
Methylobacterium gossipiicola,Unknown,Unknown
Methylobacterium platani,Unknown,Unknown
Methylorubrum extorquens,Unknown,Unknown
Microvirga sp.,Unknown,Unknown
(f)Methylobacteriaceae sp.,Unknown,Unknown
(f)Methylocystaceae sp.,Unknown,Unknown
Oricola sp.,Unknown,Unknown
Ensifer sp.,Unknown,Unknown
Shinella sp.,Unknown,Unknown
Ketogulonicigenium sp.,Unknown,Unknown
Paracoccus aminovorans,Unknown,Unknown
Paracoccus kocurii-thiocyanatus,Unknown,Unknown
Paracoccus laeviglucosivorans-limosus,Unknown,Unknown
Paracoccus siganidrum,Unknown,Unknown
Roseomonas aestuarii,Unknown,Unknown
*Halyseosphaera sp.,Unknown,Unknown
Reyranella massiliensis-soli,Unknown,Unknown
Ferrovibrio sp.,Unknown,Unknown
(f)Rhodospirillaceae sp.,Unknown,Unknown
(o)Rickettsiales sp.,Unknown,Unknown
Qipengyuania sediminis,Unknown,Unknown
Novosphingobium sp.,Unknown,Unknown
Novosphingobium aromaticivorans-subterraneum,Unknown,Unknown
Novosphingobium barchaimii,Unknown,Unknown
Novosphingobium colocasiae,Unknown,Unknown
Sphingobium amiense,Unknown,Unknown
Sphingobium mellinum,Unknown,Unknown
Sphingobium qiguonii,Unknown,Unknown
Sphingobium sp.,Unknown,Unknown
Sphingomonas aurantiaca-faeni-glacialis,Unknown,Unknown
Sphingomonas humi-swuensis,Unknown,Unknown
Sphingomonas koreensis,Unknown,Unknown
Sphingomonas leidyi,Unknown,Unknown
Sphingomonas melonis-taxi,Unknown,Unknown
Sphingomonas sediminicola,Unknown,Unknown
Sphingomonas yunnanensis,Unknown,Unknown
Sphingopyxis sp.,Unknown,Unknown
Sphingopyxis bauzanensis-fribergensis-witflariensis,Unknown,Unknown
Achromobacter arsenitoxydans-marplatensis,Unknown,Unknown
Oligella ureolytica,Unknown,Unknown
Burkholderia sp.,Unknown,Unknown
Cupriavidus basilensis,Unknown,Unknown
Acidovorax delafieldii,Unknown,Unknown
Comamonas terrigena,Unknown,Unknown
Comamonas testosteroni-thiooxydans,Unknown,Unknown
Lampropedia sp.,Unknown,Unknown
Pelomonas sp.,Unknown,Unknown
Simplicispira metamorpha,Unknown,Unknown
Aquabacterium parvum,Unknown,Unknown
Janthinobacterium agaricidamnosum-lividum,Unknown,Unknown
Janthinobacterium agaricidamnosum-lividum-svalbardensis,Unknown,Unknown
Janthinobacterium svalbardensis,Unknown,Unknown
Massilia alkalitolerans,Unknown,Unknown
Massilia yuzhufengensis,Unknown,Unknown
(o)Nitrosomonadales sp.,Unknown,Unknown
Arcobacter cryaerophilus,Unknown,Unknown
Aeromonas sp.,Unknown,Unknown
Cardiobacterium sp.,Unknown,Unknown
Cellvibrio sp.,Unknown,Unknown
Cellvibrio fulvus,Unknown,Unknown
Cellvibrio mixtus,Unknown,Unknown
(f)Cellvibrionaceae sp.,Unknown,Unknown
Rheinheimera sp.,Unknown,Unknown
(f)Enterobacteriaceae adecarboxylata-cloacae-ludwigii,Unknown,Unknown
(f)Enterobacteriaceae cloacae-nimipressuralis,Unknown,Unknown
(f)Enterobacteriaceae aerogenes-ornithinolytica-planticola,Unknown,Unknown
(f)Enterobacteriaceae aerogenes-planticola,Unknown,Unknown
Lelliottia sp.,Unknown,Unknown
Lelliottia amnigena,Unknown,Unknown
Lelliottia amnigena-jeotgali,Unknown,Unknown
(f)Enterobacteriaceae sp.,Unknown,Unknown
Erwinia gerundensis,Unknown,Unknown
Pantoea agglomerans-vagans,Unknown,Unknown
Pantoea hericii,Unknown,Unknown
Morganella morganii,Unknown,Unknown
Proteus vulgaris,Unknown,Unknown
Serratia sp.,Unknown,Unknown
Yersinia ruckeri,Unknown,Unknown
(o)Legionellales sp.,Unknown,Unknown
Ignatzschineria sp.,Unknown,Unknown
Actinobacillus indolicus,Unknown,Unknown
Glaesserella parasuis,Unknown,Unknown
Haemophilus haemoglobinophilus,Unknown,Unknown
Mannheimia haemolytica,Unknown,Unknown
Pasteurella canis,0,0
Acinetobacter baumannii-calcoaceticus-haemolyticus,Unknown,Unknown
Acinetobacter soli,Unknown,Unknown
Acinetobacter venetianus,Unknown,Unknown
Psychrobacter sp.,Unknown,Unknown
Psychrobacter alimentarius,Unknown,Unknown
Pseudomonas abietaniphila,Unknown,Unknown
Pseudomonas argentinensis,Unknown,Unknown
Pseudomonas entomophila,Unknown,Unknown
Pseudomonas fulva-monteilii,Unknown,Unknown
Pseudomonas koreensis,Unknown,Unknown
Pseudomonas migulae,Unknown,Unknown
Pseudomonas monteilii,Unknown,Unknown
Pseudomonas putida-stutzeri,Unknown,Unknown
Thiopseudomonas denitrificans,Unknown,Unknown
(o)Xanthomonadales sp.,Unknown,Unknown
Luteibacter yeojuensis,Unknown,Unknown
Pseudoxanthomonas mexicana,Unknown,Unknown
Xanthomonas sp.,Unknown,Unknown
(c)Rhodothermia sp.,Unknown,Unknown
(c)Spartobacteria sp.,Unknown,Unknown
(c)Verrucomicrobiae sp.,Unknown,Unknown
Cladosporium grevilleae,Unknown,Unknown
Cladosporium penidielloides-salinae,Unknown,Unknown
Cladosporium velox,Unknown,Unknown
(f)Cladosporiaceae sp.,Unknown,Unknown
Ramularia eucalypti,Unknown,Unknown
Ramularia vizellae,Unknown,Unknown
Hortaea werneckii,Unknown,Unknown
(f)Cucurbitariaceae sp.,Unknown,Unknown
Didymella sp.,Unknown,Unknown
Paraconiothyrium fuckelii-rosae-variabile,Unknown,Unknown
Paraphaeosphaeria sp.,Unknown,Unknown
(f)Melanommataceae sp.,Unknown,Unknown
Periconia macrospinosa,Unknown,Unknown
Parastagonospora poae,Unknown,Unknown
Alternaria alternata-cerasi-ellisii,Unknown,Unknown
Alternaria malorum,Unknown,Unknown
Bipolaris bicolor-sorokiniana,Unknown,Unknown
Curvularia australiensis-ellisii-subpapendorfii,Unknown,Unknown
Torula sp.,Unknown,Unknown
Aspergillus osmophilus,Unknown,Unknown
Byssochlamys spectabilis,Unknown,Unknown
